age,watch_time,days_since_login
0.7872340425531915,0.404,0.8965517241379309
0.5106382978723404,0.012,0.10344827586206895
0.6808510638297872,0.28400000000000003,0.31034482758620685
0.46808510638297873,0.68,0.7586206896551725
0.0,0.792,0.06896551724137934
0.6382978723404255,0.008,0.13793103448275856
0.5957446808510638,0.196,0.2068965517241379
0.6382978723404255,0.544,0.8275862068965517
0.12765957446808507,0.108,0.0
0.5957446808510638,0.584,0.8275862068965517
0.7659574468085105,0.376,0.8275862068965517
0.5319148936170213,0.764,0.4482758620689654
0.6382978723404255,0.096,0.793103448275862
0.25531914893617025,0.12,0.4482758620689654
0.7446808510638298,0.74,0.689655172413793
0.2978723404255319,0.52,0.5862068965517241
0.06382978723404253,0.356,0.3793103448275862
0.8297872340425531,0.98,0.7586206896551725
0.12765957446808507,0.74,0.8965517241379309
0.9148936170212766,0.84,0.2068965517241379
0.8297872340425531,0.036000000000000004,0.34482758620689646
0.2978723404255319,0.152,0.9310344827586207
0.8297872340425531,0.312,0.27586206896551724
0.7659574468085105,0.048,0.2068965517241379
0.36170212765957444,0.636,0.2413793103448275
0.3191489361702128,0.128,0.9655172413793104
0.851063829787234,0.388,0.4482758620689654
0.3191489361702128,0.652,0.48275862068965514
0.1914893617021276,0.6,0.3793103448275862
0.5957446808510638,0.34,0.2068965517241379
0.7659574468085105,0.12,0.4482758620689654
0.7659574468085105,0.14400000000000002,0.3793103448275862
0.8723404255319148,0.632,0.2068965517241379
0.7872340425531915,0.528,0.793103448275862
0.10638297872340424,0.168,0.8965517241379309
0.23404255319148937,0.28800000000000003,0.1724137931034483
0.3191489361702128,0.392,0.48275862068965514
0.6382978723404255,0.5640000000000001,0.3793103448275862
0.7446808510638298,0.24,0.7241379310344828
0.36170212765957444,0.456,0.7241379310344828
0.21276595744680848,0.54,0.9310344827586207
0.5744680851063829,0.652,0.4482758620689654
0.7659574468085105,0.308,0.13793103448275856
0.9574468085106383,0.9400000000000001,0.8275862068965517
0.17021276595744683,0.548,0.03448275862068961
0.7659574468085105,0.12,0.6206896551724138
0.04255319148936171,0.9480000000000001,0.8620689655172414
0.34042553191489355,0.47600000000000003,0.5172413793103449
0.6595744680851064,0.62,0.793103448275862
0.08510638297872342,0.908,0.4482758620689654
0.14893617021276595,0.532,0.8965517241379309
0.9574468085106383,0.124,0.2068965517241379
0.3829787234042553,0.864,0.03448275862068961
0.21276595744680848,0.752,0.2413793103448275
0.1914893617021276,0.20400000000000001,0.8620689655172414
0.25531914893617025,0.628,0.4137931034482759
0.3191489361702128,0.3,0.31034482758620685
0.5744680851063829,0.3,0.9310344827586207
0.9361702127659574,0.26,0.3793103448275862
0.14893617021276595,0.068,0.7241379310344828
0.4893617021276595,0.596,0.03448275862068961
0.0,0.108,0.4482758620689654
0.17021276595744683,0.996,0.689655172413793
0.8936170212765958,0.424,0.7586206896551725
0.4042553191489362,0.032,0.06896551724137934
0.9148936170212766,0.772,0.8275862068965517
0.8297872340425531,0.6880000000000001,0.8275862068965517
0.4893617021276595,0.34800000000000003,0.10344827586206895
0.9574468085106383,0.108,0.6551724137931033
0.04255319148936171,0.248,0.03448275862068961
0.5106382978723404,0.492,0.3793103448275862
0.42553191489361697,0.17200000000000001,0.5517241379310344
0.851063829787234,0.9480000000000001,0.13793103448275856
0.851063829787234,0.5680000000000001,0.8275862068965517
0.9999999999999999,0.248,0.9655172413793104
0.9574468085106383,0.656,0.2068965517241379
0.7659574468085105,0.792,0.6206896551724138
0.8297872340425531,0.62,0.7241379310344828
0.5957446808510638,0.0,0.5172413793103449
0.6170212765957447,0.256,0.9310344827586207
0.276595744680851,0.14,0.31034482758620685
0.44680851063829785,0.756,0.793103448275862
0.021276595744680826,0.228,0.7586206896551725
0.5531914893617021,0.06,0.0
0.10638297872340424,0.52,0.1724137931034483
0.8297872340425531,0.384,0.8275862068965517
0.4893617021276595,0.724,0.13793103448275856
0.46808510638297873,0.468,0.27586206896551724
0.25531914893617025,0.016,0.6551724137931033
0.25531914893617025,0.888,0.34482758620689646
0.8297872340425531,0.264,0.06896551724137934
0.42553191489361697,0.668,0.6551724137931033
0.6808510638297872,0.34800000000000003,0.689655172413793
0.5957446808510638,0.268,0.9999999999999999
0.702127659574468,0.376,0.5517241379310344
0.36170212765957444,0.452,0.03448275862068961
0.5106382978723404,0.652,0.03448275862068961
0.5106382978723404,0.292,0.34482758620689646
0.08510638297872342,0.676,0.5862068965517241
0.9148936170212766,0.36,0.6206896551724138
0.34042553191489355,0.048,0.5172413793103449
0.25531914893617025,0.132,0.13793103448275856
0.0,0.032,0.2068965517241379
0.5531914893617021,0.648,0.1724137931034483
0.1914893617021276,0.04,0.8965517241379309
0.9361702127659574,0.896,0.0
0.723404255319149,0.188,0.9310344827586207
0.4042553191489362,0.8160000000000001,0.13793103448275856
0.8085106382978723,0.88,0.0
0.14893617021276595,0.724,0.9999999999999999
0.2978723404255319,0.864,0.03448275862068961
0.04255319148936171,0.168,0.03448275862068961
0.17021276595744683,0.124,0.1724137931034483
0.021276595744680826,0.2,0.9310344827586207
0.5106382978723404,0.556,0.6206896551724138
0.5957446808510638,0.212,0.7241379310344828
0.2978723404255319,0.892,0.27586206896551724
0.4042553191489362,0.5,0.6551724137931033
0.0,0.9400000000000001,0.0
0.06382978723404253,0.536,0.689655172413793
0.08510638297872342,0.812,0.31034482758620685
0.8723404255319148,0.42,0.10344827586206895
0.2978723404255319,0.864,0.3793103448275862
0.2978723404255319,0.032,0.689655172413793
0.1914893617021276,0.852,0.06896551724137934
0.8723404255319148,0.448,0.8275862068965517
0.3191489361702128,0.444,0.31034482758620685
0.9999999999999999,0.068,0.2413793103448275
0.04255319148936171,0.364,0.27586206896551724
0.851063829787234,0.168,0.5517241379310344
0.7659574468085105,0.504,0.27586206896551724
0.9574468085106383,0.452,0.10344827586206895
0.9787234042553191,0.8200000000000001,0.7241379310344828
0.6808510638297872,0.48,0.06896551724137934
0.25531914893617025,0.86,0.03448275862068961
0.2978723404255319,0.252,0.6551724137931033
0.7446808510638298,0.608,0.31034482758620685
0.23404255319148937,0.096,0.689655172413793
0.36170212765957444,0.8320000000000001,0.4137931034482759
0.4042553191489362,0.86,0.7241379310344828
0.8723404255319148,0.224,0.9310344827586207
0.9999999999999999,0.0,0.4482758620689654
0.7446808510638298,0.76,0.0
0.6382978723404255,0.07200000000000001,0.1724137931034483
0.9999999999999999,0.364,0.2413793103448275
0.21276595744680848,0.28,0.9310344827586207
0.9999999999999999,0.908,0.5172413793103449
0.6595744680851064,0.792,0.1724137931034483
0.23404255319148937,0.296,0.8620689655172414
0.9787234042553191,0.744,0.0
0.8723404255319148,0.96,0.10344827586206895
0.702127659574468,0.372,0.06896551724137934
0.34042553191489355,0.912,0.4137931034482759
0.9361702127659574,0.1,0.27586206896551724
0.851063829787234,0.06,0.9655172413793104
0.9787234042553191,0.296,0.06896551724137934
0.3191489361702128,0.8200000000000001,0.31034482758620685
0.42553191489361697,0.336,0.7586206896551725
0.14893617021276595,0.364,0.4137931034482759
0.8085106382978723,0.14,0.2413793103448275
0.10638297872340424,0.632,0.27586206896551724
0.2978723404255319,0.66,0.2068965517241379
0.12765957446808507,0.52,0.793103448275862
0.42553191489361697,0.804,0.7586206896551725
0.5531914893617021,0.888,0.0
0.8723404255319148,0.716,0.8620689655172414
0.36170212765957444,0.268,0.4137931034482759
0.9148936170212766,0.9560000000000001,0.06896551724137934
0.276595744680851,0.20400000000000001,0.7586206896551725
0.17021276595744683,0.392,0.8965517241379309
0.5319148936170213,0.04,0.1724137931034483
0.702127659574468,0.444,0.6551724137931033
0.5744680851063829,0.384,0.03448275862068961
